"0.07910387901359","-1074"
"0.07910387901359","-1070"
"0.0825111113563861","-1067"
"0.0747166859594832","-1064"
"0.0849427813011213","-1061"
"0.0819648907914744","-1057"
"0.07848343448215","-1054"
"0.0769732913949174","-1051"
"0.0867748373328839","-1048"
"0.0800580535037964","-1044"
"0.0727343826404307","-1041"
"0.0782808053998053","-1038"
"0.0741822299989525","-1035"
"0.0934682641466527","-1031"
"0.0613909485160105","-1028"
"0.0730379232713424","-1025"
"0.0892809187113445","-1022"
"0.0900755852739598","-1019"
"0.0974219598784066","-1015"
"0.0600181988975864","-1012"
"0.0671196456877385","-1009"
"0.064325902494994","-1006"
"0.0926697349650677","-1002"
"0.0756846555647843","-999"
"0.0991096211197435","-996"
"0.0750435062215746","-993"
"0.0937412627414318","-989"
"0.0978811344406494","-986"
"0.0574741071939959","-983"
"0.0742682629135884","-980"
"0.123924976041272","-976"
"0.0765654509670169","-973"
"0.0453746006378421","-970"
"0.0959284474084224","-967"
"0.0823045994075504","-963"
"0.0338198461690982","-960"
"0.091883907496975","-957"
"0.0795921876675724","-954"
"0.100790805641161","-950"
"0.0319255480078315","-947"
"0.0238949488216468","-944"
"0.045283482352745","-941"
"0.0572200126580755","-937"
"0.125402842755144","-934"
"0.051911366631704","-931"
"0.076971427700826","-928"
"0.100252604119601","-924"
"0.0973784147794765","-921"
"0.116200083702761","-918"
"0.104904655719432","-915"
"0.0465200607111504","-911"
"0.118810270916671","-908"
"0.0570427529740656","-905"
"0.0609333572034782","-902"
"0.0804028546083493","-898"
"0.122645036813757","-895"
"0.0577104887403423","-892"
"0.0593097814727327","-889"
"0.0749804599514779","-886"
"0.0861172805352969","-882"
"0.103046442190994","-879"
"0.0820031912373589","-876"
"0.145957040034182","-873"
"0.136537836952626","-869"
"0.0743239695612899","-866"
"0.0335617167449445","-863"
"0.0418439982692298","-860"
"0.0723146718344803","-856"
"0.064080360062919","-853"
"0.126919007238378","-850"
"0.0829124254709594","-847"
"0.0537941921882308","-843"
"0.0821283306981633","-840"
"0.100883507451158","-837"
"0.0375750013043267","-834"
"0.0443377361575461","-830"
"0.0283338425347982","-827"
"0.0848142148816997","-824"
"0.13376448214143","-821"
"0.143544468548361","-817"
"0.0915469223867673","-814"
"0.0392240646059856","-811"
"0.178489785338054","-808"
"0.0971303639738245","-804"
"0.00848466910365522","-801"
"0.0661303518387925","-798"
"0.150770460934418","-795"
"0.0948567733266641","-791"
"0.0474345118283659","-788"
"0.109709198083001","-785"
"0.180216466813028","-782"
"0.210419587640684","-778"
"0.0444796468815856","-775"
"0.192649196071926","-772"
"0.194010550636582","-769"
"0.108209975226562","-766"
"0.143751028369496","-762"
"0.00493339076843362","-759"
"0.0819721355204767","-756"
"0.0390553840910279","-753"
"0.0341352209966024","-749"
"0.0744615492791333","-746"
"0.139911386424043","-743"
"0.0226850648143917","-740"
"0.0881815458179076","-736"
"0.105467780902559","-733"
"0.112701928500427","-730"
"0.100110420204614","-727"
"0.18602852715016","-723"
"0.0498740108263407","-720"
"0.18911199323111","-717"
"0.203393744150201","-714"
"0.0116801188040341","-710"
"0.191176993554294","-707"
"0.129592630782288","-704"
"0.0671729020696022","-701"
"0.048499425467903","-697"
"0.0725256628113535","-694"
"0.131989836064498","-691"
"0.0389520810458669","-688"
"0.0554820613991506","-684"
"0.0898072202036092","-681"
"0.0749417269482726","-678"
"0.0495331989574115","-675"
"0.112380097780213","-671"
"0.128272690349108","-668"
"0.112242769126207","-665"
"0.109853580994767","-662"
"0.104366318502096","-658"
"0.0774742644094267","-655"
"0.0165359289941322","-652"
"0.0455561689159663","-649"
"0.0960417087210706","-645"
"0.0700796725990916","-642"
"0.138270882346166","-639"
"0.106141207963266","-636"
"0.147997755605828","-633"
"0.0880711533928007","-629"
"0.0752414046582966","-626"
"0.101162391573374","-623"
"0.0986730504901049","-620"
"0.0367318087665107","-616"
"0.117438918110873","-613"
"0.108741596822162","-610"
"0.0613697020946948","-607"
"0.253375573676953","-603"
"0.144499343689808","-600"
"0.0729862959916278","-597"
"0.203182558157153","-594"
"0.235342459081243","-590"
"0.189515396689011","-587"
"0.113912306148155","-584"
"0.0920683966778164","-581"
"0.0377697811717726","-577"
"0.0495119838193862","-574"
"0.124608735960572","-571"
"0.140947523882616","-568"
"0.153544601937779","-564"
"0.1364866621795","-561"
"0.0520829760345973","-558"
"0.136219473766088","-555"
"0.0802134351216797","-551"
"0.0616563441972445","-548"
"0.0465049614883129","-545"
"0.0719476429185963","-542"
"0.0754344998367168","-538"
"0.0423879591068236","-535"
"0.150793399911026","-532"
"0.156212979049333","-529"
"0.0949551864897544","-525"
"0.0998335234698857","-522"
"0.025157421655784","-519"
"0.0891436887097037","-516"
"0.0602268733935614","-512"
"0.0371367574125431","-509"
"0.176524306251628","-506"
"0.150023721934396","-503"
"0.202232092579202","-500"
"0.0876916239442451","-496"
"0.13017040231954","-493"
"0.106565823290259","-490"
"0.0614414491104458","-487"
"0.104570832250491","-483"
"0.124420962924176","-480"
"0.25426430206468","-477"
"0.0345778592453498","-474"
"0.108572477815346","-470"
"0.108706798006556","-467"
"0.104958804786155","-464"
"0.0402430021119871","-461"
"0.184638156986036","-457"
"0.0417383462414376","-454"
"0.0914878865683878","-451"
"0.161835315824603","-448"
"0.123937378310427","-444"
"0.0402933494873292","-441"
"0.0407398895061302","-438"
"0.087665929188803","-435"
"0.136336508965761","-431"
"0.218432961484967","-428"
"0.122751642337644","-425"
"0.0856625757444179","-422"
"0.104427488586539","-418"
"0.0392614178595856","-415"
"0.104248188436431","-412"
"0.143538123094507","-409"
"0.111812421234089","-405"
"0.0491974974422199","-402"
"0.13975856872095","-399"
"0.0787608208429021","-396"
"0.0140770704282221","-392"
"0.0612287900047167","-389"
"0.0385279614061923","-386"
"0.127534511060653","-383"
"0.194144007590658","-380"
"0.0552919839378886","-376"
"0.0623512010939334","-373"
"0.143679053096939","-370"
"0.0722060078303359","-367"
"0.130468603161996","-363"
"0.0753419942411808","-360"
"0.0585336102994229","-357"
"0.11738142357503","-354"
"0.0555713848316553","-350"
"0.182673402580874","-347"
"0.150894421823587","-344"
"0.0803120674377569","-341"
"0.117135441603865","-337"
"0.0642991005951241","-334"
"0.0964154353203462","-331"
"0.0468195916132441","-328"
"0.0783523303241301","-324"
"0.0647277043424438","-321"
"0.129854019233183","-318"
"0.0404924165161041","-315"
"0.139351373571785","-311"
"0.0466594171485655","-308"
"0.110215021972772","-305"
"0.162792999302222","-302"
"0.158982391309656","-298"
"0.0407352294128775","-295"
"0.0826527149238292","-292"
"0.0814920485351369","-289"
"0.184903451669834","-285"
"0.0620799337381377","-282"
"0.0326541796487845","-279"
"0.0260174350178164","-276"
"0.0849127344042765","-272"
"0.110281553376526","-269"
"0.0211899328481501","-266"
"0.0768364705384994","-263"
"0.158244492754296","-259"
"0.0724547684937584","-256"
"0.138402803960336","-253"
"0.122240582489679","-250"
"0.0892703706600538","-247"
"0.0947187127915423","-243"
"0.0842134514161633","-240"
"0.0648822505323334","-237"
"0.205626134963758","-234"
"0.183376609418609","-230"
"0.0493907011311234","-227"
"0.147116928079872","-224"
"0.122290476276974","-221"
"0.105401194527543","-217"
"0.108671566639997","-214"
"0.123476639308321","-211"
"0.132456230886163","-208"
"0.104635510450432","-204"
"0.110247694299009","-201"
"0.140865832135029","-198"
"0.0512911010235541","-195"
"0.0385690205886488","-191"
"0.192739570747388","-188"
"0.0576288416503469","-185"
"0.135067877730899","-182"
"0.170157990997275","-178"
"0.105957579708219","-175"
"0.193429153043497","-172"
"0.116034610020001","-169"
"0.166534800452895","-165"
"0.0747117566831348","-162"
"0.21720277802399","-159"
"0.111491943187168","-156"
"0.187159136389713","-152"
"0.148770734429191","-149"
"0.148482753740914","-146"
"0.201550689007609","-143"
"0.187947160266471","-139"
"0.306223310705433","-136"
"0.122184008276765","-133"
"0.231821043292852","-130"
"0.171544861412687","-127"
"0.282400436347796","-123"
"0.202169022816035","-120"
"0.229465989990464","-117"
"0.260168687026367","-114"
"0.186441634328426","-110"
"0.274956959418098","-107"
"0.21847984452862","-104"
"0.251162991438832","-101"
"0.244617821797921","-97"
"0.28541217876564","-94"
"0.27832571787963","-91"
"0.320299376243014","-88"
"0.2938464998823","-84"
"0.28281731119083","-81"
"0.306298147694532","-78"
"0.325686225004512","-75"
"0.370108264397895","-71"
"0.316051313081554","-68"
"0.387470507808001","-65"
"0.360431729332354","-62"
"0.426724071975754","-58"
"0.382902737204476","-55"
"0.436103054209021","-52"
"0.484413377504391","-49"
"0.500852127565062","-45"
"0.542098469224582","-42"
"0.538046675577526","-39"
"0.613180803257815","-36"
"0.628807513279976","-32"
"0.717848685921959","-29"
"0.689810094357109","-26"
"0.756409093550963","-23"
"0.757733197945","-19"
"0.823664872604582","-16"
"0.820369370316677","-13"
"0.852960789648885","-10"
"0.887006647794698","-6"
"0.907371364091731","-3"
"1","0"
"0.947372334585849","3"
"1","6"
"0.907371364091731","10"
"0.887006647794698","13"
"0.852960789648885","16"
"0.820369370316677","19"
"0.823664872604582","23"
"0.757733197945","26"
"0.756409093550963","29"
"0.68981009435711","32"
"0.717848685921959","36"
"0.628807513279976","39"
"0.613180803257815","42"
"0.538046675577526","45"
"0.542098469224582","49"
"0.500852127565062","52"
"0.484413377504391","55"
"0.436103054209021","58"
"0.382902737204476","62"
"0.426724071975754","65"
"0.360431729332354","68"
"0.387470507808001","71"
"0.316051313081554","75"
